sequence,timestamp,process_pid,process_start_time,phase,delayed,rss_kib,pss_kib,pss_anon_kib,private_dirty_kib,anonymous_kib,swap_kib,docker_memory_usage_bytes,docker_memory_limit_bytes,has_docker_memory,vma_count,fd_count,socket_fd_count,thread_count,pid_count,cgroup_anon_bytes,cgroup_current_bytes,cgroup_memory_stat_anon,has_cgroup,has_cgroup_anon,oom_events,oom_kill_events,bgp_state,bgp_fsm_ticks,reconnect_count,has_rss,has_pss,has_pss_anon,has_private_dirty,has_anonymous,has_swap,has_thread_count,has_pid_count,has_fd_count,has_socket_fd_count,has_vma_count
33,2026-07-21T14:06:26.694521587+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
34,2026-07-21T14:06:28.703149376+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
35,2026-07-21T14:06:30.709601987+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
36,2026-07-21T14:06:32.71604855+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
37,2026-07-21T14:06:34.725532742+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
38,2026-07-21T14:06:36.730866991+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
39,2026-07-21T14:06:38.739481857+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
40,2026-07-21T14:06:40.745842043+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
41,2026-07-21T14:06:42.753150706+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
42,2026-07-21T14:06:44.75918147+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
43,2026-07-21T14:06:46.76514425+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
44,2026-07-21T14:06:48.775399536+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
45,2026-07-21T14:06:50.783183282+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
46,2026-07-21T14:06:52.790134792+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
47,2026-07-21T14:06:54.797785847+03:00,2095009,635887477,stimulus,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
48,2026-07-21T14:06:56.804598601+03:00,2095009,635887477,settling,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
49,2026-07-21T14:06:58.812763784+03:00,2095009,635887477,settling,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
50,2026-07-21T14:07:00.817334744+03:00,2095009,635887477,settling,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
51,2026-07-21T14:07:02.826075646+03:00,2095009,635887477,settling,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
52,2026-07-21T14:07:04.834462133+03:00,2095009,635887477,settling,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
53,2026-07-21T14:07:06.841087059+03:00,2095009,635887477,final,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
54,2026-07-21T14:07:08.84746651+03:00,2095009,635887477,final,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
55,2026-07-21T14:07:10.853839846+03:00,2095009,635887477,final,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
56,2026-07-21T14:07:12.859769047+03:00,2095009,635887477,final,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
57,2026-07-21T14:07:14.866625217+03:00,2095009,635887477,final,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
58,2026-07-21T14:07:16.87573723+03:00,2095009,635887477,final,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
59,2026-07-21T14:07:18.882256039+03:00,2095009,635887477,final,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
60,2026-07-21T14:07:20.892511763+03:00,2095009,635887477,final,true,0,0,0,0,0,0,2203648,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
