sequence,timestamp,process_pid,process_start_time,phase,delayed,rss_kib,pss_kib,pss_anon_kib,private_dirty_kib,anonymous_kib,swap_kib,docker_memory_usage_bytes,docker_memory_limit_bytes,has_docker_memory,vma_count,fd_count,socket_fd_count,thread_count,pid_count,cgroup_anon_bytes,cgroup_current_bytes,cgroup_memory_stat_anon,has_cgroup,has_cgroup_anon,oom_events,oom_kill_events,bgp_state,bgp_fsm_ticks,reconnect_count,has_rss,has_pss,has_pss_anon,has_private_dirty,has_anonymous,has_swap,has_thread_count,has_pid_count,has_fd_count,has_socket_fd_count,has_vma_count
16,2026-07-21T16:42:49.575924685+03:00,2296829,636829181,baseline,true,0,0,0,0,0,0,1658880,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
17,2026-07-21T16:42:51.58333962+03:00,2296829,636829181,baseline,true,0,0,0,0,0,0,1658880,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
18,2026-07-21T16:42:53.590607905+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2150400,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
19,2026-07-21T16:42:55.597044308+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
20,2026-07-21T16:42:57.604818987+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
21,2026-07-21T16:42:59.612381074+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
22,2026-07-21T16:43:01.621406743+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
23,2026-07-21T16:43:03.627629658+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
24,2026-07-21T16:43:05.633077067+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
25,2026-07-21T16:43:07.63923117+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
26,2026-07-21T16:43:09.646593047+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
27,2026-07-21T16:43:11.656052738+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
28,2026-07-21T16:43:13.666303737+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
29,2026-07-21T16:43:15.671231896+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
30,2026-07-21T16:43:17.677082282+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
31,2026-07-21T16:43:19.684204942+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
32,2026-07-21T16:43:21.689881158+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
33,2026-07-21T16:43:23.697519611+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
34,2026-07-21T16:43:25.705538254+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
35,2026-07-21T16:43:27.711950299+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
36,2026-07-21T16:43:29.720416872+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
37,2026-07-21T16:43:31.728846878+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
38,2026-07-21T16:43:33.735733175+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
39,2026-07-21T16:43:35.744012865+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
40,2026-07-21T16:43:37.749511556+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
41,2026-07-21T16:43:39.756803987+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
42,2026-07-21T16:43:41.763939405+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
43,2026-07-21T16:43:43.773712565+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
44,2026-07-21T16:43:45.781142718+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
45,2026-07-21T16:43:47.788381551+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
46,2026-07-21T16:43:49.795373934+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
47,2026-07-21T16:43:51.804287647+03:00,2296829,636829181,stimulus,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
48,2026-07-21T16:43:53.810014403+03:00,2296829,636829181,settling,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
49,2026-07-21T16:43:55.816012866+03:00,2296829,636829181,settling,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
50,2026-07-21T16:43:57.823529366+03:00,2296829,636829181,settling,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
51,2026-07-21T16:43:59.833157997+03:00,2296829,636829181,settling,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
52,2026-07-21T16:44:01.840231691+03:00,2296829,636829181,settling,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
53,2026-07-21T16:44:03.846976291+03:00,2296829,636829181,final,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
54,2026-07-21T16:44:05.852588615+03:00,2296829,636829181,final,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
55,2026-07-21T16:44:07.859224825+03:00,2296829,636829181,final,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
56,2026-07-21T16:44:09.865602057+03:00,2296829,636829181,final,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
57,2026-07-21T16:44:11.871865598+03:00,2296829,636829181,final,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
58,2026-07-21T16:44:13.878362797+03:00,2296829,636829181,final,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
59,2026-07-21T16:44:15.884624745+03:00,2296829,636829181,final,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
60,2026-07-21T16:44:17.891506534+03:00,2296829,636829181,final,true,0,0,0,0,0,0,2142208,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
