sequence,timestamp,process_pid,process_start_time,phase,delayed,rss_kib,pss_kib,pss_anon_kib,private_dirty_kib,anonymous_kib,swap_kib,docker_memory_usage_bytes,docker_memory_limit_bytes,has_docker_memory,vma_count,fd_count,socket_fd_count,thread_count,pid_count,cgroup_anon_bytes,cgroup_current_bytes,cgroup_memory_stat_anon,has_cgroup,has_cgroup_anon,oom_events,oom_kill_events,bgp_state,bgp_fsm_ticks,reconnect_count,has_rss,has_pss,has_pss_anon,has_private_dirty,has_anonymous,has_swap,has_thread_count,has_pid_count,has_fd_count,has_socket_fd_count,has_vma_count
15,2026-07-21T15:59:59.871892298+03:00,2240011,636572409,baseline,true,0,0,0,0,0,0,1650688,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
16,2026-07-21T16:00:01.878364232+03:00,2240011,636572409,baseline,true,0,0,0,0,0,0,1650688,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
17,2026-07-21T16:00:03.885440637+03:00,2240011,636572409,baseline,true,0,0,0,0,0,0,1650688,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
18,2026-07-21T16:00:05.891864675+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
19,2026-07-21T16:00:07.899303949+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
20,2026-07-21T16:00:09.906285208+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
21,2026-07-21T16:00:11.918145483+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
22,2026-07-21T16:00:13.923397011+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
23,2026-07-21T16:00:15.929612005+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
24,2026-07-21T16:00:17.936898142+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
25,2026-07-21T16:00:19.944065557+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
26,2026-07-21T16:00:21.95060477+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
27,2026-07-21T16:00:23.957026588+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
28,2026-07-21T16:00:25.965111348+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
29,2026-07-21T16:00:27.977385781+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
30,2026-07-21T16:00:29.984309694+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
31,2026-07-21T16:00:31.990292757+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
32,2026-07-21T16:00:33.998032432+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
33,2026-07-21T16:00:36.005760154+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
34,2026-07-21T16:00:38.011746578+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
35,2026-07-21T16:00:40.019356468+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
36,2026-07-21T16:00:42.026417625+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
37,2026-07-21T16:00:44.032702384+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
38,2026-07-21T16:00:46.040138593+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
39,2026-07-21T16:00:48.046758429+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
40,2026-07-21T16:00:50.053085853+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
41,2026-07-21T16:00:52.059870175+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
42,2026-07-21T16:00:54.067133725+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
43,2026-07-21T16:00:56.072450775+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
44,2026-07-21T16:00:58.080385013+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
45,2026-07-21T16:01:00.088497082+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
46,2026-07-21T16:01:02.094107567+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
47,2026-07-21T16:01:04.101768142+03:00,2240011,636572409,stimulus,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
48,2026-07-21T16:01:06.109596168+03:00,2240011,636572409,settling,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
49,2026-07-21T16:01:08.116503769+03:00,2240011,636572409,settling,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
50,2026-07-21T16:01:10.124245661+03:00,2240011,636572409,settling,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
51,2026-07-21T16:01:12.132159414+03:00,2240011,636572409,settling,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
52,2026-07-21T16:01:14.144625734+03:00,2240011,636572409,settling,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
53,2026-07-21T16:01:16.150309334+03:00,2240011,636572409,final,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
54,2026-07-21T16:01:18.157795433+03:00,2240011,636572409,final,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
55,2026-07-21T16:01:20.16461379+03:00,2240011,636572409,final,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
56,2026-07-21T16:01:22.171172049+03:00,2240011,636572409,final,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
57,2026-07-21T16:01:24.177245865+03:00,2240011,636572409,final,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
58,2026-07-21T16:01:26.184306617+03:00,2240011,636572409,final,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
59,2026-07-21T16:01:28.194633694+03:00,2240011,636572409,final,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
60,2026-07-21T16:01:30.202058107+03:00,2240011,636572409,final,true,0,0,0,0,0,0,2121728,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
