sequence,timestamp,process_pid,process_start_time,phase,delayed,rss_kib,pss_kib,pss_anon_kib,private_dirty_kib,anonymous_kib,swap_kib,docker_memory_usage_bytes,docker_memory_limit_bytes,has_docker_memory,vma_count,fd_count,socket_fd_count,thread_count,pid_count,cgroup_anon_bytes,cgroup_current_bytes,cgroup_memory_stat_anon,has_cgroup,has_cgroup_anon,oom_events,oom_kill_events,bgp_state,bgp_fsm_ticks,reconnect_count,has_rss,has_pss,has_pss_anon,has_private_dirty,has_anonymous,has_swap,has_thread_count,has_pid_count,has_fd_count,has_socket_fd_count,has_vma_count
10,2026-07-21T10:02:42.55491421+03:00,1611206,634429682,baseline,true,0,0,0,0,0,0,1728512,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
11,2026-07-21T10:02:44.5611287+03:00,1611206,634429682,baseline,true,0,0,0,0,0,0,1728512,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
12,2026-07-21T10:02:46.56771558+03:00,1611206,634429682,baseline,true,0,0,0,0,0,0,1728512,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
13,2026-07-21T10:02:48.573920711+03:00,1611206,634429682,baseline,true,0,0,0,0,0,0,1728512,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
14,2026-07-21T10:02:50.58071536+03:00,1611206,634429682,baseline,true,0,0,0,0,0,0,1728512,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
15,2026-07-21T10:02:52.586816066+03:00,1611206,634429682,baseline,true,0,0,0,0,0,0,1728512,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
16,2026-07-21T10:02:54.593825649+03:00,1611206,634429682,baseline,true,0,0,0,0,0,0,1728512,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
17,2026-07-21T10:02:56.600937008+03:00,1611206,634429682,baseline,true,0,0,0,0,0,0,1728512,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
18,2026-07-21T10:02:58.608663081+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,3035136,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
19,2026-07-21T10:03:00.615992334+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
20,2026-07-21T10:03:02.621028281+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
21,2026-07-21T10:03:04.63248498+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
22,2026-07-21T10:03:06.643228923+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
23,2026-07-21T10:03:08.649294982+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
24,2026-07-21T10:03:10.656421942+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
25,2026-07-21T10:03:12.664799124+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
26,2026-07-21T10:03:14.676203958+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
27,2026-07-21T10:03:16.683900789+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
28,2026-07-21T10:03:18.690773564+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
29,2026-07-21T10:03:20.697426729+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
30,2026-07-21T10:03:22.704735035+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
31,2026-07-21T10:03:24.712124209+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
32,2026-07-21T10:03:26.716973326+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
33,2026-07-21T10:03:28.72516555+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
34,2026-07-21T10:03:30.731517764+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
35,2026-07-21T10:03:32.737696047+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
36,2026-07-21T10:03:34.743564094+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
37,2026-07-21T10:03:36.749016342+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
38,2026-07-21T10:03:38.757184916+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
39,2026-07-21T10:03:40.764358271+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
40,2026-07-21T10:03:42.771355065+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
41,2026-07-21T10:03:44.778242485+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
42,2026-07-21T10:03:46.784627134+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
43,2026-07-21T10:03:48.791826218+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
44,2026-07-21T10:03:50.798368118+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
45,2026-07-21T10:03:52.809395438+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
46,2026-07-21T10:03:54.81613201+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
47,2026-07-21T10:03:56.823114784+03:00,1611206,634429682,stimulus,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
48,2026-07-21T10:03:58.829470384+03:00,1611206,634429682,settling,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
49,2026-07-21T10:04:00.837022961+03:00,1611206,634429682,settling,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
50,2026-07-21T10:04:02.844070791+03:00,1611206,634429682,settling,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
51,2026-07-21T10:04:04.851751872+03:00,1611206,634429682,settling,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
52,2026-07-21T10:04:06.862288177+03:00,1611206,634429682,settling,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
53,2026-07-21T10:04:08.869304455+03:00,1611206,634429682,final,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
54,2026-07-21T10:04:10.875577996+03:00,1611206,634429682,final,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
55,2026-07-21T10:04:12.882561327+03:00,1611206,634429682,final,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
56,2026-07-21T10:04:14.889381367+03:00,1611206,634429682,final,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
57,2026-07-21T10:04:16.895623978+03:00,1611206,634429682,final,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
58,2026-07-21T10:04:18.903623455+03:00,1611206,634429682,final,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
59,2026-07-21T10:04:20.910576227+03:00,1611206,634429682,final,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
60,2026-07-21T10:04:22.919913033+03:00,1611206,634429682,final,true,0,0,0,0,0,0,2777088,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
