sequence,timestamp,process_pid,process_start_time,phase,delayed,rss_kib,pss_kib,pss_anon_kib,private_dirty_kib,anonymous_kib,swap_kib,docker_memory_usage_bytes,docker_memory_limit_bytes,has_docker_memory,vma_count,fd_count,socket_fd_count,thread_count,pid_count,cgroup_anon_bytes,cgroup_current_bytes,cgroup_memory_stat_anon,has_cgroup,has_cgroup_anon,oom_events,oom_kill_events,bgp_state,bgp_fsm_ticks,reconnect_count,has_rss,has_pss,has_pss_anon,has_private_dirty,has_anonymous,has_swap,has_thread_count,has_pid_count,has_fd_count,has_socket_fd_count,has_vma_count
37,2026-07-21T10:41:07.149935447+03:00,1654037,634654717,stimulus,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
38,2026-07-21T10:41:09.154628867+03:00,1654037,634654717,stimulus,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
39,2026-07-21T10:41:11.162720381+03:00,1654037,634654717,stimulus,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
40,2026-07-21T10:41:13.169248347+03:00,1654037,634654717,stimulus,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
41,2026-07-21T10:41:15.181370738+03:00,1654037,634654717,stimulus,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
42,2026-07-21T10:41:17.189554082+03:00,1654037,634654717,stimulus,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
43,2026-07-21T10:41:19.194509214+03:00,1654037,634654717,stimulus,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
44,2026-07-21T10:41:21.203577791+03:00,1654037,634654717,stimulus,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
45,2026-07-21T10:41:23.209951184+03:00,1654037,634654717,stimulus,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
46,2026-07-21T10:41:25.216882995+03:00,1654037,634654717,stimulus,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
47,2026-07-21T10:41:27.224067489+03:00,1654037,634654717,stimulus,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
48,2026-07-21T10:41:29.230051677+03:00,1654037,634654717,settling,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
49,2026-07-21T10:41:31.236882644+03:00,1654037,634654717,settling,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
50,2026-07-21T10:41:33.242529198+03:00,1654037,634654717,settling,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
51,2026-07-21T10:41:35.249030359+03:00,1654037,634654717,settling,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
52,2026-07-21T10:41:37.254950217+03:00,1654037,634654717,settling,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
53,2026-07-21T10:41:39.262106068+03:00,1654037,634654717,final,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
54,2026-07-21T10:41:41.268435681+03:00,1654037,634654717,final,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
55,2026-07-21T10:41:43.274164569+03:00,1654037,634654717,final,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
56,2026-07-21T10:41:45.281045707+03:00,1654037,634654717,final,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
57,2026-07-21T10:41:47.292766615+03:00,1654037,634654717,final,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
58,2026-07-21T10:41:49.300022402+03:00,1654037,634654717,final,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
59,2026-07-21T10:41:51.307140336+03:00,1654037,634654717,final,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
60,2026-07-21T10:41:53.31460402+03:00,1654037,634654717,final,true,0,0,0,0,0,0,2785280,134217728,true,0,0,0,0,0,0,0,0,false,false,0,0,,0,0,false,false,false,false,false,false,false,false,false,false,false
